customer_id,age,income,previous_purchases,campaign_response,customer_tenure_days,channel,avg_basket_size,discount,purchase
4521,27,27700.0,1,0.0,478,online,33.93,0,1
1863,57,80500.0,5,0.08,746,online,44.7,20,1
4072,38,15000.0,1,0.113,123,online,31.52,25,0
531,36,31800.0,2,0.07,159,in_store,41.13,30,0
2923,25,22500.0,2,0.0,1,online,36.9,0,0
3413,42,35200.0,2,0.079,217,online,35.86,0,0
3127,39,63500.0,5,0.237,493,in_store,37.11,20,1
3624,53,66700.0,1,0.095,590,in_store,40.56,25,0
4141,38,51800.0,2,0.083,448,in_store,28.39,0,1
1747,33,35900.0,2,0.0,538,in_store,36.65,0,0
684,34,28100.0,0,0.104,1,online,36.29,25,0
4568,42,28600.0,0,0.0,36,online,39.89,20,1
1130,18,26800.0,1,0.273,442,online,39.92,10,1
4275,45,44100.0,2,0.105,232,in_store,45.3,0,0
2652,18,15000.0,0,0.0,275,in_store,38.52,0,1
801,30,31300.0,0,0.0,1,online,44.21,0,0
2118,41,28900.0,3,0.133,552,online,41.15,20,0
3381,43,18100.0,5,0.276,248,in_store,15.02,0,0
4267,30,15000.0,1,0.0,305,in_store,23.31,0,0
220,32,48800.0,6,0.119,640,in_store,28.1,0,0
1870,43,63800.0,3,0.072,439,online,39.26,0,0
2246,33,47500.0,2,0.132,474,online,47.63,5,0
4357,50,47600.0,3,0.056,59,in_store,47.13,0,0
4085,52,47900.0,2,0.04,311,in_store,48.04,0,1
4695,39,35900.0,1,0.069,560,online,25.8,25,0
2678,46,40200.0,1,0.032,1,in_store,35.93,0,1
44,43,20400.0,1,0.304,228,online,29.37,20,0
2285,46,26200.0,3,0.0,192,online,34.85,20,0
211,51,58800.0,1,0.038,436,online,42.43,25,0
1618,19,30200.0,4,0.104,311,in_store,41.13,0,1
355,53,54400.0,2,0.216,200,online,58.92,10,0
3810,45,56200.0,2,0.05,225,in_store,38.89,0,0
2314,41,48800.0,1,0.0,480,in_store,41.38,10,0
4564,37,43400.0,1,0.036,1,in_store,46.37,0,0
562,44,85500.0,2,0.08,642,online,52.43,15,1
368,30,65600.0,0,0.0,1,online,37.4,20,1
587,26,27100.0,2,0.0,1,in_store,34.46,5,0
3735,41,42300.0,2,0.063,166,online,46.58,20,1
2846,27,51200.0,2,0.074,1,online,51.07,0,0
136,28,32200.0,0,0.089,875,online,23.12,25,1
804,45,65700.0,4,0.295,238,in_store,37.81,10,1
48,43,31800.0,1,0.101,593,online,47.38,30,1
3159,23,34000.0,1,0.058,642,in_store,31.51,25,1
2322,55,39000.0,0,0.187,600,online,28.21,5,0
4857,22,15000.0,0,0.069,242,online,51.17,15,1
4684,33,57700.0,0,0.073,1,in_store,49.24,5,1
4976,33,29100.0,3,0.142,344,in_store,40.27,0,1
1935,24,55800.0,2,0.08,122,in_store,39.04,10,1
62,36,54600.0,1,0.077,599,online,54.92,25,1
1768,50,51700.0,3,0.006,262,online,31.85,5,0
634,18,44100.0,3,0.026,256,in_store,36.4,0,0
96,23,29700.0,1,0.0,242,online,28.53,0,1
479,40,58700.0,3,0.013,455,online,49.9,10,1
1724,63,40500.0,0,0.169,1,in_store,28.61,15,0
4823,58,45300.0,3,0.025,329,online,32.87,0,1
4603,39,57200.0,4,0.221,98,online,46.39,0,0
1118,36,25700.0,2,0.058,329,in_store,29.18,25,1
2777,47,88600.0,3,0.131,673,in_store,49.01,5,1
4222,47,49800.0,4,0.0,539,in_store,48.34,25,0
323,54,45400.0,1,0.035,554,online,46.47,0,0
1294,18,21600.0,0,0.0,613,online,30.92,0,0
2230,43,61300.0,2,0.0,390,online,51.93,0,1
1659,49,67800.0,4,0.204,357,online,55.28,0,0
1570,21,15000.0,1,0.004,1,online,24.33,0,0
2441,41,33200.0,0,0.179,1,online,31.78,0,1
2496,67,86900.0,2,0.104,134,in_store,47.16,30,0
3679,32,19500.0,0,0.154,1,in_store,5.96,10,1
2961,25,15000.0,0,0.0,362,online,34.57,0,0
292,42,33300.0,4,0.237,681,in_store,23.25,0,1
1002,31,38300.0,1,0.0,293,online,30.22,0,1
2095,41,51100.0,2,0.048,277,online,39.28,20,1
534,45,51400.0,6,0.243,432,online,29.55,20,1
4517,50,61900.0,5,0.209,222,online,53.69,20,0
1096,55,71200.0,3,0.125,817,online,55.63,30,0
3793,36,57800.0,1,0.16,1,online,25.74,0,1
2012,61,51000.0,3,0.117,218,in_store,50.62,0,1
4598,44,41600.0,2,0.22,429,in_store,30.95,30,1
1559,50,45600.0,0,0.102,1,online,33.41,0,1
1171,26,55500.0,3,0.0,477,in_store,49.44,5,0
4037,66,42000.0,4,0.235,376,online,41.03,5,0
2418,32,28500.0,1,0.142,360,online,41.85,0,0
4064,32,55600.0,2,0.0,549,in_store,46.71,20,0
4722,29,25400.0,1,0.159,249,online,25.59,20,0
3796,38,64700.0,2,0.096,2,online,33.02,25,0
2084,42,59900.0,1,0.048,630,in_store,46.79,0,0
4622,39,47900.0,2,0.197,561,in_store,35.06,10,0
1011,25,15000.0,1,0.019,1,online,19.22,0,0
4779,39,20100.0,4,0.103,162,in_store,28.82,5,1
752,36,47500.0,2,0.123,303,online,30.45,0,0
3937,54,30600.0,1,0.017,329,in_store,27.75,0,1
4730,36,77600.0,2,0.033,259,in_store,63.85,25,1
4536,44,72300.0,2,0.032,435,online,49.15,10,1
4931,48,27900.0,0,0.031,34,online,33.36,0,0
1426,29,60000.0,2,0.127,289,in_store,59.59,20,1
1877,49,38600.0,4,0.084,464,online,40.83,0,0
1546,37,42700.0,2,0.075,382,in_store,27.23,0,1
4889,38,28300.0,2,0.142,390,in_store,28.9,0,1
3236,47,45900.0,2,0.009,101,in_store,31.82,0,1
4163,46,68100.0,3,0.0,125,in_store,56.96,0,0
1193,37,23400.0,0,0.119,1,in_store,20.18,15,0
2253,48,36500.0,2,0.046,1,online,40.14,30,0
2860,29,53100.0,1,0.033,325,in_store,34.81,20,1
3455,58,53800.0,4,0.234,662,in_store,40.21,0,1
1895,37,45400.0,2,0.076,157,online,44.62,0,0
671,49,43400.0,2,0.191,1,online,38.89,10,0
829,55,50000.0,4,0.124,685,online,44.05,10,0
2145,31,35900.0,1,0.251,782,online,31.8,5,1
1700,42,61000.0,2,0.0,1,online,46.2,0,1
908,25,21900.0,1,0.182,105,in_store,26.42,0,1
2175,44,71400.0,2,0.147,340,in_store,43.54,5,0
71,25,27700.0,1,0.162,420,online,17.85,25,1
912,45,52000.0,3,0.192,398,online,33.08,0,1
3866,27,35900.0,1,0.261,477,in_store,38.46,0,0
2621,32,51000.0,3,0.084,619,in_store,18.03,20,0
3253,23,25600.0,0,0.048,198,in_store,35.71,0,1
4225,32,36300.0,2,0.142,300,in_store,19.41,0,0
2754,41,45900.0,0,0.0,288,in_store,39.79,0,0
839,62,60300.0,3,0.12,710,in_store,44.15,0,1
1613,39,43800.0,3,0.168,269,online,28.25,0,1
1150,52,73100.0,5,0.107,843,online,44.17,0,1
3535,46,51100.0,3,0.0,120,in_store,42.92,0,1
1076,43,15000.0,3,0.028,314,in_store,33.73,0,0
2452,35,25300.0,1,0.104,245,online,28.11,0,0
2795,53,72100.0,3,0.021,606,in_store,41.42,25,1
2821,22,33100.0,2,0.163,179,in_store,36.22,0,1
2022,31,57300.0,0,0.099,1,in_store,32.57,25,0
3769,51,45500.0,2,0.0,14,in_store,40.02,10,1
1306,18,61500.0,0,0.076,1,in_store,28.08,0,0
3672,46,50800.0,0,0.045,105,in_store,36.02,0,1
1889,21,31600.0,2,0.012,272,online,32.38,0,0
3251,54,45200.0,1,0.046,163,in_store,46.8,0,0
2373,39,24000.0,0,0.0,1,online,22.02,10,1
2909,26,18700.0,0,0.0,1,in_store,32.26,0,0
3797,20,49600.0,1,0.127,313,online,34.91,0,0
1633,42,40000.0,1,0.096,326,online,42.93,20,0
2243,23,39800.0,1,0.083,311,in_store,41.23,5,1
4853,64,53700.0,1,0.094,382,in_store,32.77,0,1
3918,32,47900.0,3,0.198,474,online,27.79,0,0
3543,38,40100.0,0,0.0,355,online,39.71,0,1
3581,48,23900.0,3,0.095,223,in_store,31.65,20,0
4928,44,67400.0,4,0.083,375,online,49.35,25,1
4890,54,44000.0,3,0.095,308,in_store,23.81,15,0
643,65,73300.0,7,0.091,119,in_store,54.82,25,1
2975,41,69800.0,3,0.0,219,in_store,52.0,0,0
3615,18,31400.0,1,0.233,21,in_store,52.6,0,1
3811,43,39700.0,3,0.164,24,in_store,44.01,20,0
234,54,85900.0,6,0.146,551,in_store,53.73,20,1
4577,29,47300.0,3,0.01,323,in_store,39.98,10,1
1610,35,32500.0,1,0.012,468,in_store,40.33,0,0
416,42,22200.0,1,0.216,186,in_store,37.51,5,0
2472,35,47500.0,2,0.0,373,online,23.87,0,0
654,27,45300.0,1,0.095,253,in_store,38.32,15,1
3623,29,34900.0,2,0.118,1,online,21.8,0,1
1601,39,58000.0,4,0.151,407,online,33.8,0,1
18,28,29300.0,0,0.161,314,in_store,29.58,0,0
1861,48,50800.0,3,0.165,314,in_store,38.86,0,0
2461,25,40200.0,0,0.04,1,in_store,36.96,0,1
2390,39,43300.0,2,0.085,1,in_store,25.07,0,0
597,34,38400.0,3,0.124,389,in_store,36.08,0,0
4872,42,50300.0,2,0.0,1,online,43.23,0,0
2168,19,33200.0,1,0.146,224,in_store,27.8,10,0
2858,42,47000.0,2,0.145,263,online,26.05,0,0
4760,33,48200.0,0,0.0,927,online,29.15,20,0
1816,34,41900.0,1,0.09,308,online,30.14,0,0
4936,32,42500.0,5,0.007,60,online,37.35,20,1
372,56,61200.0,3,0.129,170,in_store,45.78,20,1
3039,30,42600.0,2,0.09,290,online,29.69,15,0
599,43,51800.0,3,0.007,327,in_store,45.11,0,1
239,27,25300.0,1,0.189,425,in_store,46.24,10,0
3616,50,47500.0,3,0.128,436,in_store,47.48,30,0
1814,40,29300.0,1,0.202,229,online,29.84,0,0
1944,18,35400.0,1,0.182,668,in_store,39.09,5,0
1718,34,44900.0,1,0.222,139,online,52.59,0,0
4838,28,31300.0,5,0.139,361,online,33.86,0,1
2139,44,97600.0,1,0.042,1,online,64.58,15,1
2560,58,63900.0,3,0.065,732,online,47.72,0,0
3481,34,37800.0,2,0.009,349,in_store,29.58,0,0
3694,24,27500.0,1,0.042,1,in_store,24.14,25,1
2765,33,61800.0,6,0.19,24,in_store,58.32,15,0
2477,18,15000.0,0,0.005,594,in_store,28.88,0,1
2553,35,43900.0,2,0.12,310,in_store,28.34,30,1
788,38,30300.0,1,0.101,36,in_store,27.63,10,1
1544,39,60500.0,4,0.146,237,online,36.35,0,0
3741,21,38600.0,3,0.138,786,in_store,29.66,0,1
4263,34,62400.0,1,0.0,1,online,25.93,0,1
3726,57,67800.0,2,0.172,228,in_store,50.36,20,0
2245,46,32800.0,1,0.107,572,online,28.69,20,1
4488,27,21900.0,2,0.0,297,online,29.75,15,1
4221,59,52600.0,4,0.145,409,online,57.56,10,1
3049,51,69600.0,1,0.142,325,online,46.24,20,1
1434,20,54500.0,1,0.089,47,online,35.22,10,1
622,40,48200.0,2,0.143,314,in_store,37.12,0,1
2313,56,56900.0,2,0.0,756,in_store,38.77,0,1
3648,35,50200.0,1,0.174,694,online,46.76,0,1
567,38,64100.0,1,0.22,45,in_store,39.02,0,0
1486,30,30000.0,2,0.156,251,online,36.01,0,1
3753,38,73600.0,2,0.09,1,online,50.63,5,1
3586,64,80600.0,4,0.175,362,online,53.6,10,0
52,48,53200.0,3,0.159,232,in_store,48.04,0,1
2143,72,54100.0,5,0.173,243,online,43.52,0,1
3047,46,15000.0,3,0.0,5,online,30.69,0,1
3120,25,46200.0,0,0.013,659,in_store,43.08,0,0
4375,51,66300.0,6,0.171,251,in_store,57.83,0,1
535,21,37500.0,5,0.122,143,online,40.17,15,1
3200,35,42700.0,0,0.116,491,in_store,40.74,25,1
3103,49,33600.0,4,0.083,174,in_store,16.56,0,1
444,56,55800.0,5,0.098,636,online,38.74,30,1
2690,18,18200.0,0,0.153,531,online,36.08,0,0
196,29,51800.0,0,0.121,912,in_store,42.51,5,0
3484,56,73700.0,4,0.09,300,in_store,37.85,0,1
777,27,38100.0,0,0.105,85,online,42.08,25,1
2227,42,27900.0,2,0.116,335,online,47.46,5,0
2823,48,53300.0,4,0.251,530,in_store,29.48,0,0
3018,53,71700.0,2,0.111,630,in_store,62.1,30,1
3063,70,85600.0,4,0.127,605,in_store,49.29,20,1
2981,39,28700.0,2,0.098,25,in_store,33.03,15,1
2576,45,46000.0,4,0.179,597,online,32.25,25,1
2938,57,62500.0,2,0.051,280,in_store,61.01,30,1
645,36,59500.0,1,0.116,509,in_store,39.69,0,1
806,53,48800.0,4,0.143,1,in_store,48.26,0,0
3538,36,73000.0,4,0.195,41,online,59.27,15,1
1352,47,38000.0,1,0.034,303,in_store,37.43,0,0
4866,41,47900.0,2,0.213,696,in_store,52.58,30,0
121,28,39600.0,4,0.294,469,online,42.61,0,1
2489,57,54100.0,5,0.194,606,online,45.62,0,1
4808,33,53900.0,2,0.149,558,in_store,25.64,0,0
4899,44,71100.0,2,0.09,155,in_store,49.95,30,1
2465,32,41600.0,1,0.081,274,in_store,38.71,25,1
3183,31,45400.0,0,0.0,1,in_store,26.88,0,0
135,22,24700.0,0,0.0,1,in_store,35.47,10,0
2804,28,16300.0,1,0.0,281,in_store,16.43,0,0
3639,43,51300.0,4,0.157,703,in_store,54.62,30,1
2299,34,41900.0,3,0.134,828,online,31.7,0,0
185,45,32700.0,1,0.064,1,in_store,35.07,10,1
1336,62,33300.0,3,0.1,32,online,22.32,0,1
1667,43,41200.0,2,0.059,139,in_store,44.27,15,0
512,36,42800.0,4,0.133,636,in_store,30.78,0,0
1322,33,36700.0,0,0.0,470,online,27.83,0,0
4073,38,51400.0,0,0.178,1,online,32.14,10,1
3759,45,43700.0,3,0.177,677,in_store,38.63,0,0
4229,32,22600.0,1,0.0,1,in_store,22.46,20,1
3733,74,73400.0,3,0.056,407,online,38.12,20,1
3680,41,49400.0,4,0.244,369,in_store,46.31,0,1
743,28,45800.0,3,0.145,1,online,45.42,20,0
252,44,69600.0,3,0.112,349,online,53.46,20,1
1174,28,19000.0,1,0.137,494,in_store,21.97,0,1
3960,30,19100.0,1,0.192,570,online,42.78,0,0
3903,22,15000.0,0,0.0,199,in_store,35.3,0,0
2171,30,36300.0,2,0.1,549,online,39.89,10,1
123,43,42600.0,1,0.0,222,online,45.97,20,0
2355,26,38600.0,3,0.071,810,in_store,45.69,20,1
1670,32,26100.0,2,0.081,577,online,33.81,0,1
1478,23,15000.0,1,0.186,288,in_store,18.94,25,0
568,32,21600.0,3,0.14,516,in_store,30.5,0,0
3668,27,44100.0,2,0.0,353,in_store,37.41,20,0
3201,33,46000.0,1,0.021,469,in_store,39.9,0,0
1676,21,22500.0,2,0.182,651,online,18.35,20,1
1804,35,51100.0,2,0.031,401,in_store,31.03,30,1
882,51,47700.0,5,0.075,206,in_store,32.51,25,1
1216,23,29200.0,1,0.087,318,in_store,46.35,0,1
3775,53,29300.0,2,0.081,33,in_store,22.23,0,0
2629,30,35600.0,1,0.069,1,in_store,27.73,0,1
4426,49,82000.0,4,0.258,700,online,38.85,20,1
721,39,45400.0,4,0.188,1,online,34.44,30,0
2726,36,66900.0,0,0.035,566,in_store,36.93,0,1
3892,23,44300.0,1,0.009,513,online,31.04,15,0
2466,31,45800.0,2,0.198,1,online,37.69,20,0
3211,40,45400.0,1,0.119,149,in_store,46.0,0,0
603,55,65400.0,5,0.167,225,in_store,35.21,10,0
4199,18,62500.0,1,0.062,242,in_store,45.25,10,1
1898,45,30800.0,1,0.0,1,online,32.33,20,1
3946,39,71000.0,2,0.096,347,online,52.26,10,1
3853,24,16400.0,2,0.146,286,online,25.24,0,0
319,52,24800.0,1,0.09,645,in_store,31.21,10,1
3098,32,31800.0,2,0.0,294,in_store,37.35,0,0
4904,42,52200.0,5,0.26,17,online,54.37,10,1
275,59,48800.0,0,0.029,1,in_store,35.32,0,0
1874,26,33600.0,2,0.158,329,in_store,37.54,0,1
550,48,35900.0,3,0.143,500,online,24.63,15,1
4992,39,17100.0,1,0.208,316,online,29.54,0,1
4674,42,90300.0,7,0.162,680,in_store,61.36,0,1
4903,40,61500.0,3,0.074,419,in_store,47.74,0,0
2950,54,74400.0,4,0.264,99,in_store,42.55,25,0
606,46,30700.0,3,0.141,524,in_store,39.56,0,1
4039,32,24900.0,1,0.089,112,online,31.79,0,0
528,42,50100.0,1,0.179,495,in_store,31.43,0,0
4065,42,36800.0,3,0.101,143,online,34.71,20,0
4285,35,63100.0,4,0.056,403,in_store,52.08,20,0
4913,44,51900.0,1,0.0,1,online,27.37,0,1
3791,34,17700.0,0,0.0,40,online,32.26,0,1
4837,18,20200.0,0,0.07,1,online,29.63,0,1
1832,41,49200.0,1,0.073,351,in_store,32.04,20,0
299,19,40000.0,2,0.14,146,in_store,21.09,0,0
2806,41,59000.0,3,0.124,520,in_store,32.62,0,1
4256,52,34900.0,3,0.118,1,online,31.89,0,0
1594,31,57300.0,2,0.021,443,online,37.96,5,0
2179,47,59600.0,4,0.083,250,in_store,50.58,0,0
4932,29,47400.0,0,0.0,1,online,52.43,0,1
4266,34,18100.0,0,0.119,20,in_store,25.05,0,1
2178,46,48000.0,1,0.056,8,in_store,38.52,0,0
1599,59,43600.0,2,0.168,769,in_store,37.14,5,1
2537,30,85200.0,2,0.079,123,online,60.28,5,0
757,29,25000.0,3,0.0,429,in_store,25.42,15,0
1483,41,41000.0,2,0.003,108,in_store,50.25,5,0
2488,50,66800.0,3,0.138,701,online,61.85,15,0
2073,18,24500.0,0,0.071,316,in_store,36.89,0,0
1296,50,24300.0,2,0.036,266,in_store,24.91,0,0
1097,59,73600.0,4,0.099,196,in_store,53.42,0,0
1908,42,47400.0,4,0.272,173,in_store,35.51,0,0
4784,44,38500.0,0,0.047,137,in_store,35.67,0,0
377,38,43800.0,1,0.218,1,in_store,38.21,25,1
4166,44,55200.0,2,0.212,250,online,38.58,20,0
2536,53,61300.0,5,0.247,189,in_store,46.24,0,0
4669,62,70600.0,3,0.216,658,online,47.46,0,0
928,45,62300.0,2,0.053,353,online,53.13,30,0
379,59,54900.0,5,0.0,769,online,35.23,25,1
1176,21,35800.0,2,0.042,39,online,49.91,20,0
2457,52,75800.0,2,0.014,206,in_store,42.4,0,1
2577,30,36900.0,0,0.097,61,online,19.91,0,0
4869,66,69800.0,6,0.148,461,in_store,62.75,20,1
1346,68,82800.0,4,0.327,727,online,44.29,15,0
2620,60,80000.0,0,0.052,1,in_store,54.2,0,1
1685,32,35800.0,1,0.108,483,in_store,29.13,0,1
2058,18,21400.0,0,0.1,350,online,36.83,0,1
1537,49,34100.0,1,0.125,238,in_store,14.06,15,0
2529,53,63400.0,3,0.107,53,in_store,42.74,10,0
2288,67,87400.0,3,0.152,147,in_store,37.19,25,1
4879,46,36100.0,6,0.09,418,in_store,26.21,15,0
795,19,15800.0,1,0.0,437,online,37.57,10,0
2521,37,45400.0,1,0.201,1,in_store,28.02,0,1
3521,31,31000.0,2,0.199,400,in_store,22.17,0,1
1222,55,51200.0,4,0.164,710,in_store,37.69,30,1
176,42,44000.0,2,0.102,385,online,36.74,30,1
1787,53,28100.0,1,0.121,281,in_store,27.62,0,1
3425,74,68400.0,5,0.156,532,in_store,28.21,25,1
1979,59,88200.0,4,0.106,739,online,49.14,25,1
46,43,68100.0,2,0.226,325,in_store,49.47,0,1
2768,61,38400.0,3,0.112,216,online,30.22,0,0
860,48,70700.0,6,0.179,709,in_store,34.95,0,0
4668,50,66700.0,4,0.132,265,in_store,37.79,20,1
4168,28,31400.0,0,0.017,65,in_store,36.62,20,0
1527,54,69000.0,6,0.001,137,in_store,43.08,20,0
2192,29,21600.0,0,0.0,366,online,21.56,0,0
3011,68,71100.0,5,0.17,151,online,44.59,0,1
3014,41,27700.0,3,0.16,371,online,18.0,0,1
1780,58,81400.0,2,0.125,313,in_store,48.43,10,0
1704,18,54200.0,1,0.0,1,online,36.54,10,1
3114,49,39200.0,0,0.1,176,online,34.54,15,0
2604,42,46700.0,4,0.0,897,online,44.68,20,0
284,45,62500.0,3,0.281,169,online,38.81,10,1
1554,36,40700.0,2,0.106,282,online,40.67,30,0
4145,57,73500.0,2,0.0,488,in_store,51.56,0,1
4712,33,53100.0,2,0.17,7,in_store,49.23,20,0
1567,26,53200.0,2,0.132,273,in_store,33.89,0,1
1259,61,43400.0,3,0.105,81,online,40.8,10,1
857,44,59900.0,2,0.129,379,in_store,51.23,30,0
2087,39,34300.0,3,0.011,517,online,28.11,5,1
2417,31,35700.0,1,0.086,1,in_store,32.45,20,1
4926,53,65900.0,2,0.0,398,online,42.81,20,0
1875,27,18100.0,1,0.078,83,in_store,19.17,0,1
4617,18,39300.0,0,0.108,430,online,38.85,0,1
2096,49,70300.0,0,0.104,1,in_store,69.21,0,1
978,35,33400.0,3,0.039,1,online,38.26,15,0
1398,38,25000.0,1,0.168,96,in_store,29.85,20,1
2460,18,29200.0,0,0.122,1,online,42.19,0,0
4570,45,45200.0,2,0.043,809,in_store,33.89,20,1
1942,41,15800.0,0,0.094,44,in_store,23.86,0,0
2527,39,37800.0,2,0.293,1,in_store,51.69,0,0
953,46,22500.0,1,0.072,244,online,24.66,20,1
100,29,22400.0,1,0.033,94,in_store,19.36,25,0
1074,21,36500.0,1,0.068,1,in_store,38.78,25,0
4465,52,32300.0,1,0.078,232,in_store,45.32,0,1
3465,46,60300.0,5,0.118,452,online,40.37,20,1
4896,39,74100.0,3,0.083,641,in_store,45.16,0,1
352,50,56800.0,5,0.085,889,in_store,40.89,0,0
2747,53,67300.0,3,0.082,754,online,41.01,20,1
1159,18,15000.0,0,0.077,350,in_store,38.08,0,1
1057,42,38700.0,0,0.0,1,online,43.36,0,0
965,40,74000.0,2,0.109,199,in_store,53.36,20,0
719,36,58100.0,0,0.081,446,in_store,43.95,15,0
2776,72,51200.0,5,0.061,536,online,50.43,20,0
3576,18,36300.0,0,0.012,131,in_store,36.96,0,1
1539,29,34200.0,2,0.245,1,in_store,35.26,20,1
309,47,70600.0,2,0.008,107,online,47.37,0,1
1535,64,40400.0,3,0.159,252,in_store,22.55,25,0
834,35,29700.0,4,0.077,1,online,27.19,10,1
367,31,30800.0,0,0.0,160,online,29.68,0,0
3397,29,27600.0,1,0.185,1,online,32.28,30,1
2094,50,44200.0,1,0.161,277,online,40.98,20,1
4867,29,15000.0,0,0.0,294,online,14.71,0,0
3782,18,36600.0,0,0.027,695,in_store,26.02,0,0
2556,35,44300.0,1,0.025,1,online,40.75,0,0
1127,61,71800.0,6,0.176,382,online,54.32,0,1
20,39,58000.0,0,0.0,1,in_store,30.73,0,0
3266,45,52800.0,0,0.085,124,in_store,40.2,25,0
2944,36,45600.0,2,0.317,548,in_store,59.74,0,1
2590,47,79900.0,4,0.136,308,in_store,52.23,5,1
219,38,57300.0,6,0.194,176,in_store,48.96,25,1
2639,48,44800.0,3,0.0,298,in_store,34.62,20,1
439,32,44600.0,1,0.063,385,online,25.92,15,0
1966,46,54100.0,1,0.146,1,in_store,42.4,10,0
3376,33,54300.0,0,0.0,164,online,40.71,0,0
3304,52,58500.0,5,0.0,180,in_store,31.09,10,0
4282,18,15000.0,1,0.232,338,in_store,32.87,0,1
2433,28,58700.0,3,0.103,590,in_store,50.71,15,0
4661,21,31500.0,0,0.019,1,online,30.72,0,1
3780,18,32000.0,4,0.097,12,online,24.85,0,0
2779,46,48600.0,3,0.119,341,in_store,58.81,0,1
803,44,58700.0,3,0.205,698,online,76.16,25,1
3013,35,44100.0,1,0.103,281,online,38.6,5,0
2289,52,44700.0,2,0.092,289,in_store,36.97,0,0
3742,31,39200.0,0,0.0,1,online,38.08,0,0
4451,31,46000.0,4,0.144,717,online,38.93,25,1
583,36,65100.0,1,0.011,112,online,47.52,15,1
204,48,33200.0,1,0.119,1,online,21.41,0,0
4061,43,60900.0,2,0.0,296,in_store,48.84,0,0
3432,57,60500.0,1,0.038,129,online,41.98,20,1
2265,46,57900.0,2,0.083,388,online,50.96,10,0
2196,18,48800.0,3,0.227,283,online,36.41,0,1
3423,53,58000.0,2,0.167,298,in_store,47.86,5,1
1607,46,47400.0,1,0.132,263,in_store,37.43,20,1
1048,47,42300.0,1,0.141,473,in_store,42.22,20,1
1425,42,46100.0,2,0.07,4,in_store,41.26,25,1
2882,51,65900.0,4,0.036,306,in_store,55.69,20,0
1963,37,40000.0,2,0.0,84,in_store,30.23,0,0
3366,25,34700.0,1,0.039,537,online,19.02,0,0
518,32,61200.0,7,0.095,439,in_store,35.89,0,1
2985,24,39600.0,1,0.045,496,online,37.4,5,1
3337,37,60800.0,3,0.108,113,in_store,33.33,0,0
4856,55,50700.0,0,0.137,406,in_store,26.99,0,0
669,34,31500.0,0,0.005,1,in_store,5.0,15,1
3113,59,51000.0,4,0.219,766,online,44.9,0,0
1428,51,36100.0,1,0.07,361,in_store,29.3,25,0
4922,50,82300.0,1,0.151,1,in_store,46.7,10,1
4507,49,47400.0,2,0.102,448,in_store,27.4,0,1
1261,52,45400.0,4,0.123,1,online,33.15,20,1
2440,38,61600.0,2,0.0,48,online,47.12,0,1
3768,45,50900.0,2,0.053,38,online,45.79,10,1
4270,38,43400.0,2,0.099,751,online,37.02,0,0
3358,34,68200.0,3,0.0,750,in_store,47.54,0,1
3408,60,34400.0,2,0.078,241,in_store,36.53,0,0
1376,44,50300.0,6,0.145,269,online,33.57,20,0
760,45,15000.0,2,0.096,349,in_store,22.7,0,0
2848,33,46400.0,0,0.026,484,in_store,33.02,20,0
4333,58,60300.0,6,0.316,1,online,27.51,30,1
2686,42,24000.0,2,0.105,289,in_store,27.63,30,0
3022,58,36000.0,2,0.08,1220,online,26.14,0,0
4396,43,49500.0,1,0.018,291,in_store,36.09,10,0
2510,36,31000.0,0,0.095,104,online,29.49,20,0
215,36,50700.0,3,0.051,364,in_store,35.0,25,1
3347,43,23500.0,2,0.057,279,online,33.94,0,1
1484,44,74100.0,4,0.338,286,online,42.7,30,1
694,18,51600.0,0,0.117,127,in_store,26.5,15,0
2183,18,23400.0,1,0.037,88,in_store,16.95,0,1
4732,36,43900.0,1,0.044,471,in_store,35.28,15,1
2134,44,41900.0,2,0.04,833,in_store,33.62,0,1
1116,41,67900.0,1,0.008,2,in_store,56.49,30,1
1785,48,45500.0,2,0.041,223,online,43.81,20,1
4739,50,45000.0,2,0.063,653,online,35.06,15,0
1213,38,58900.0,3,0.045,1081,online,51.85,0,0
4882,43,51000.0,2,0.09,556,in_store,36.02,25,0
197,48,52100.0,3,0.044,1,online,30.59,0,1
4606,42,57800.0,8,0.352,727,in_store,57.39,5,1
4729,44,29300.0,3,0.116,556,online,21.16,0,0
1058,45,33100.0,1,0.022,78,in_store,29.06,0,1
880,40,62800.0,2,0.137,208,in_store,40.49,20,1
1823,55,91100.0,3,0.083,455,in_store,65.13,15,1
1938,26,27400.0,0,0.053,341,in_store,37.73,0,1
1331,18,51600.0,1,0.066,282,online,40.27,0,1
2269,18,57900.0,3,0.098,156,online,55.13,0,1
888,35,71500.0,3,0.178,85,in_store,43.1,0,1
3033,25,43000.0,0,0.212,252,in_store,53.92,0,1
69,50,42200.0,0,0.101,589,in_store,45.5,0,0
2498,18,33300.0,2,0.14,55,online,37.96,5,0
1936,59,52100.0,3,0.066,147,online,58.08,10,0
569,47,48400.0,2,0.057,266,in_store,31.44,10,1
1653,46,37000.0,3,0.088,655,online,29.46,0,0
97,24,50300.0,0,0.0,325,in_store,44.88,0,0
1021,44,46800.0,2,0.103,386,in_store,37.65,0,0
2875,41,46000.0,5,0.109,488,online,34.3,30,1
140,75,76900.0,5,0.118,629,in_store,48.77,0,1
3104,53,74600.0,3,0.125,183,in_store,50.96,0,1
