customer_id,optimal_discount,discount_fraction,predicted_revenue,marketing_cost
2876,0.0,0.0,20.27,0.0
917,0.0,0.0,24.81,0.0
4894,0.0,0.0,19.98,0.0
3740,5.0,0.05,20.81,2.13
2773,15.0,0.15,14.65,4.48
1625,5.0,0.05,19.77,2.02
3856,0.0,0.0,8.83,0.0
822,5.0,0.05,20.69,2.12
3808,0.0,0.0,16.66,0.0
1355,0.0,0.0,24.37,0.0
4508,0.0,0.0,14.74,0.0
851,5.0,0.05,19.41,1.99
1001,5.0,0.05,18.0,1.84
3393,5.0,0.05,15.48,1.59
19,0.0,0.0,12.34,0.0
1638,0.0,0.0,21.62,0.0
1668,5.0,0.05,19.38,1.99
494,5.0,0.05,19.47,1.99
1348,0.0,0.0,10.48,0.0
3746,5.0,0.05,15.18,1.55
3271,0.0,0.0,18.92,0.0
3633,5.0,0.05,16.5,1.69
3498,0.0,0.0,23.97,0.0
688,0.0,0.0,25.86,0.0
3750,0.0,0.0,15.43,0.0
1609,0.0,0.0,25.58,0.0
4101,0.0,0.0,20.5,0.0
4114,0.0,0.0,20.89,0.0
1010,0.0,0.0,22.44,0.0
2409,5.0,0.05,8.7,0.89
1093,0.0,0.0,26.92,0.0
1328,10.0,0.1,11.24,2.3
1678,5.0,0.05,14.33,1.47
2000,0.0,0.0,26.2,0.0
1311,0.0,0.0,16.59,0.0
3274,0.0,0.0,19.62,0.0
1988,0.0,0.0,24.19,0.0
3667,0.0,0.0,14.41,0.0
345,5.0,0.05,13.92,1.43
4196,0.0,0.0,14.75,0.0
987,5.0,0.05,12.6,1.29
3870,0.0,0.0,22.63,0.0
3826,5.0,0.05,18.31,1.88
4323,10.0,0.1,14.27,2.92
4021,5.0,0.05,12.51,1.28
3107,5.0,0.05,18.28,1.87
3872,0.0,0.0,29.83,0.0
1143,0.0,0.0,22.65,0.0
2359,0.0,0.0,26.35,0.0
1199,0.0,0.0,16.04,0.0
86,0.0,0.0,26.08,0.0
1519,0.0,0.0,21.83,0.0
517,10.0,0.1,15.15,3.09
1382,0.0,0.0,17.4,0.0
2717,0.0,0.0,18.09,0.0
4917,15.0,0.15,11.45,3.5
1015,25.0,0.25,12.19,6.18
129,5.0,0.05,16.74,1.71
1365,5.0,0.05,18.16,1.86
3642,0.0,0.0,31.04,0.0
3140,0.0,0.0,18.64,0.0
892,0.0,0.0,26.45,0.0
2794,5.0,0.05,13.61,1.39
4218,0.0,0.0,28.06,0.0
1360,5.0,0.05,16.8,1.72
308,5.0,0.05,22.86,2.34
1662,5.0,0.05,27.96,2.87
2432,0.0,0.0,25.46,0.0
4550,0.0,0.0,7.06,0.0
1318,5.0,0.05,13.89,1.42
4314,15.0,0.15,13.6,4.16
2475,0.0,0.0,21.94,0.0
2543,0.0,0.0,19.0,0.0
1247,15.0,0.15,17.6,5.38
1209,0.0,0.0,20.8,0.0
217,5.0,0.05,19.8,2.03
4303,0.0,0.0,16.59,0.0
3078,0.0,0.0,21.37,0.0
1240,5.0,0.05,19.79,2.03
2290,5.0,0.05,15.79,1.62
2741,0.0,0.0,15.49,0.0
276,0.0,0.0,17.27,0.0
490,0.0,0.0,22.15,0.0
1036,0.0,0.0,15.23,0.0
1230,5.0,0.05,20.44,2.09
4596,5.0,0.05,16.38,1.68
1009,5.0,0.05,19.46,1.99
4076,20.0,0.2,12.09,4.91
3138,5.0,0.05,23.23,2.38
3198,25.0,0.25,2.53,1.25
2533,0.0,0.0,11.46,0.0
4406,0.0,0.0,14.92,0.0
1059,0.0,0.0,23.81,0.0
2167,0.0,0.0,16.71,0.0
3389,0.0,0.0,16.51,0.0
282,5.0,0.05,10.86,1.11
4827,0.0,0.0,18.76,0.0
1317,0.0,0.0,17.66,0.0
4989,5.0,0.05,19.55,2.0
969,0.0,0.0,24.23,0.0
4498,0.0,0.0,12.07,0.0
3939,5.0,0.05,23.47,2.41
3182,20.0,0.2,12.03,4.88
3536,5.0,0.05,19.27,1.97
620,0.0,0.0,28.74,0.0
3250,15.0,0.15,14.6,4.47
1743,5.0,0.05,19.46,1.99
1391,0.0,0.0,18.44,0.0
4069,0.0,0.0,18.44,0.0
1848,5.0,0.05,11.83,1.21
1580,5.0,0.05,19.68,2.01
1656,0.0,0.0,21.68,0.0
2353,5.0,0.05,12.3,1.26
2213,0.0,0.0,21.28,0.0
2021,5.0,0.05,12.81,1.31
4983,15.0,0.15,11.82,3.61
1957,0.0,0.0,20.03,0.0
1308,5.0,0.05,18.66,1.91
2004,0.0,0.0,14.65,0.0
4662,5.0,0.05,19.59,2.01
576,0.0,0.0,7.41,0.0
2361,0.0,0.0,22.77,0.0
4212,0.0,0.0,22.19,0.0
4447,0.0,0.0,21.45,0.0
1707,5.0,0.05,14.18,1.45
3761,0.0,0.0,17.75,0.0
4458,0.0,0.0,17.17,0.0
1281,0.0,0.0,24.56,0.0
862,0.0,0.0,13.8,0.0
4155,5.0,0.05,21.14,2.17
1802,0.0,0.0,28.55,0.0
1629,15.0,0.15,14.43,4.42
1994,5.0,0.05,17.65,1.81
2640,5.0,0.05,19.28,1.97
270,0.0,0.0,18.66,0.0
630,5.0,0.05,19.26,1.97
3082,0.0,0.0,16.91,0.0
2335,10.0,0.1,12.28,2.51
2967,5.0,0.05,20.09,2.06
301,5.0,0.05,20.07,2.05
460,15.0,0.15,17.63,5.39
1448,0.0,0.0,18.06,0.0
1473,0.0,0.0,17.63,0.0
2047,10.0,0.1,20.18,4.12
4238,10.0,0.1,19.84,4.05
3783,5.0,0.05,17.12,1.75
2114,5.0,0.05,13.5,1.38
28,0.0,0.0,25.54,0.0
3858,5.0,0.05,27.12,2.78
4533,0.0,0.0,15.48,0.0
838,15.0,0.15,16.17,4.94
3845,0.0,0.0,29.9,0.0
2009,5.0,0.05,16.96,1.74
4918,5.0,0.05,18.27,1.87
504,5.0,0.05,13.88,1.42
3222,0.0,0.0,21.46,0.0
4315,0.0,0.0,22.76,0.0
381,0.0,0.0,17.71,0.0
1852,5.0,0.05,23.98,2.46
1526,5.0,0.05,22.96,2.35
2366,0.0,0.0,20.21,0.0
3244,0.0,0.0,30.27,0.0
3053,0.0,0.0,17.38,0.0
2885,0.0,0.0,20.93,0.0
2341,0.0,0.0,20.42,0.0
375,5.0,0.05,18.39,1.88
3276,0.0,0.0,17.65,0.0
2382,0.0,0.0,10.8,0.0
4320,0.0,0.0,13.7,0.0
940,0.0,0.0,22.05,0.0
3869,0.0,0.0,19.3,0.0
4175,0.0,0.0,23.4,0.0
2800,30.0,0.3,4.77,2.82
2148,0.0,0.0,23.32,0.0
3836,5.0,0.05,16.13,1.65
4551,0.0,0.0,20.62,0.0
4226,10.0,0.1,16.74,3.42
2069,0.0,0.0,23.85,0.0
530,5.0,0.05,21.59,2.21
4865,0.0,0.0,17.81,0.0
637,0.0,0.0,22.89,0.0
1270,15.0,0.15,17.91,5.46
186,0.0,0.0,20.95,0.0
3837,0.0,0.0,21.26,0.0
3195,5.0,0.05,19.97,2.04
3470,0.0,0.0,20.54,0.0
1798,0.0,0.0,16.16,0.0
2980,0.0,0.0,27.27,0.0
1442,0.0,0.0,18.71,0.0
3443,10.0,0.1,20.38,4.17
4885,0.0,0.0,25.37,0.0
1536,5.0,0.05,18.01,1.84
3459,10.0,0.1,13.51,2.76
1274,0.0,0.0,17.33,0.0
2468,0.0,0.0,16.39,0.0
608,0.0,0.0,22.07,0.0
3403,0.0,0.0,19.08,0.0
1713,0.0,0.0,18.2,0.0
2200,0.0,0.0,14.85,0.0
956,5.0,0.05,24.37,2.5
2580,0.0,0.0,29.46,0.0
3916,5.0,0.05,20.29,2.08
4436,5.0,0.05,13.93,1.43
4803,0.0,0.0,21.3,0.0
3704,0.0,0.0,20.6,0.0
404,10.0,0.1,9.66,1.97
2072,0.0,0.0,24.18,0.0
4766,10.0,0.1,15.35,3.13
1978,0.0,0.0,21.95,0.0
159,0.0,0.0,13.63,0.0
1749,0.0,0.0,21.38,0.0
2910,5.0,0.05,14.63,1.5
3551,0.0,0.0,17.16,0.0
903,0.0,0.0,22.55,0.0
353,0.0,0.0,19.48,0.0
1231,0.0,0.0,21.12,0.0
4681,0.0,0.0,22.25,0.0
2141,0.0,0.0,22.98,0.0
445,0.0,0.0,29.91,0.0
4959,0.0,0.0,19.51,0.0
755,0.0,0.0,23.51,0.0
1738,10.0,0.1,20.49,4.19
2972,0.0,0.0,11.42,0.0
4990,5.0,0.05,17.14,1.75
2921,0.0,0.0,20.24,0.0
312,0.0,0.0,18.96,0.0
549,15.0,0.15,16.68,5.1
4640,0.0,0.0,21.0,0.0
4772,0.0,0.0,12.61,0.0
1990,20.0,0.2,14.73,5.97
307,0.0,0.0,18.94,0.0
2336,0.0,0.0,21.52,0.0
695,10.0,0.1,11.48,2.34
2357,0.0,0.0,19.13,0.0
1928,0.0,0.0,20.14,0.0
685,10.0,0.1,16.26,3.32
750,5.0,0.05,16.25,1.66
4675,0.0,0.0,17.75,0.0
1267,10.0,0.1,19.7,4.03
3983,5.0,0.05,10.07,1.03
3546,5.0,0.05,16.05,1.64
4771,0.0,0.0,23.27,0.0
4003,0.0,0.0,21.74,0.0
3084,0.0,0.0,11.01,0.0
3062,0.0,0.0,20.6,0.0
3026,5.0,0.05,19.06,1.95
971,0.0,0.0,24.44,0.0
14,0.0,0.0,29.82,0.0
874,0.0,0.0,22.73,0.0
809,0.0,0.0,14.93,0.0
3199,0.0,0.0,22.82,0.0
515,5.0,0.05,20.28,2.08
4483,5.0,0.05,16.05,1.64
410,0.0,0.0,22.63,0.0
3424,0.0,0.0,20.43,0.0
4353,15.0,0.15,14.35,4.39
208,0.0,0.0,8.04,0.0
3239,0.0,0.0,23.18,0.0
459,10.0,0.1,13.4,2.74
3671,0.0,0.0,22.11,0.0
2431,0.0,0.0,10.42,0.0
3979,0.0,0.0,11.71,0.0
111,5.0,0.05,10.18,1.04
3765,0.0,0.0,23.12,0.0
4063,0.0,0.0,14.14,0.0
1884,5.0,0.05,11.73,1.2
1714,5.0,0.05,17.31,1.77
3977,0.0,0.0,24.9,0.0
3415,10.0,0.1,20.0,4.08
553,10.0,0.1,14.05,2.88
1440,0.0,0.0,23.58,0.0
2271,0.0,0.0,26.23,0.0
3145,0.0,0.0,17.97,0.0
2822,5.0,0.05,25.48,2.61
4792,0.0,0.0,20.0,0.0
1926,0.0,0.0,9.95,0.0
635,0.0,0.0,16.96,0.0
4816,0.0,0.0,18.87,0.0
317,5.0,0.05,17.07,1.75
4227,0.0,0.0,14.08,0.0
4710,5.0,0.05,12.94,1.33
1329,5.0,0.05,21.02,2.15
428,0.0,0.0,21.8,0.0
4042,5.0,0.05,16.73,1.71
106,5.0,0.05,17.76,1.82
3042,0.0,0.0,22.73,0.0
143,0.0,0.0,13.17,0.0
2170,5.0,0.05,14.23,1.46
3345,0.0,0.0,9.25,0.0
90,5.0,0.05,25.74,2.64
2919,0.0,0.0,16.52,0.0
3238,0.0,0.0,21.47,0.0
2242,0.0,0.0,19.1,0.0
3175,0.0,0.0,20.81,0.0
3428,0.0,0.0,24.68,0.0
2164,0.0,0.0,19.88,0.0
2637,5.0,0.05,22.61,2.32
1950,5.0,0.05,27.67,2.83
1769,0.0,0.0,25.1,0.0
3299,0.0,0.0,10.11,0.0
2273,0.0,0.0,10.91,0.0
2,0.0,0.0,14.16,0.0
3542,5.0,0.05,14.58,1.49
4968,0.0,0.0,12.05,0.0
1952,0.0,0.0,27.53,0.0
936,0.0,0.0,15.76,0.0
4307,0.0,0.0,11.63,0.0
2721,0.0,0.0,21.19,0.0
4105,0.0,0.0,14.69,0.0
1110,0.0,0.0,20.15,0.0
3606,0.0,0.0,15.77,0.0
592,0.0,0.0,15.9,0.0
1696,0.0,0.0,13.79,0.0
3480,0.0,0.0,17.6,0.0
2937,0.0,0.0,7.63,0.0
4214,0.0,0.0,25.29,0.0
3427,0.0,0.0,17.89,0.0
1577,10.0,0.1,13.76,2.81
3973,10.0,0.1,17.36,3.55
214,5.0,0.05,15.03,1.54
779,0.0,0.0,29.73,0.0
1416,30.0,0.3,14.65,8.89
4770,0.0,0.0,16.55,0.0
2044,0.0,0.0,24.98,0.0
2849,5.0,0.05,13.96,1.43
4548,0.0,0.0,19.76,0.0
3682,0.0,0.0,17.01,0.0
3832,0.0,0.0,23.64,0.0
1568,0.0,0.0,16.76,0.0
166,0.0,0.0,20.21,0.0
4725,0.0,0.0,24.09,0.0
3602,0.0,0.0,34.87,0.0
4937,0.0,0.0,16.73,0.0
1344,5.0,0.05,18.01,1.85
2014,5.0,0.05,14.91,1.53
274,0.0,0.0,23.13,0.0
72,0.0,0.0,17.21,0.0
3906,0.0,0.0,19.34,0.0
1088,0.0,0.0,18.87,0.0
395,0.0,0.0,23.23,0.0
584,0.0,0.0,19.85,0.0
1368,10.0,0.1,16.13,3.29
4998,0.0,0.0,21.05,0.0
4653,0.0,0.0,22.92,0.0
2549,0.0,0.0,22.61,0.0
1014,0.0,0.0,22.74,0.0
4908,0.0,0.0,19.11,0.0
3004,5.0,0.05,11.81,1.21
4948,0.0,0.0,22.0,0.0
4182,5.0,0.05,15.61,1.6
3549,5.0,0.05,17.6,1.8
1764,0.0,0.0,24.25,0.0
1876,0.0,0.0,17.99,0.0
1260,10.0,0.1,14.74,3.0
4541,0.0,0.0,22.96,0.0
2254,0.0,0.0,6.88,0.0
2782,0.0,0.0,25.07,0.0
3611,0.0,0.0,27.96,0.0
527,0.0,0.0,19.39,0.0
4748,0.0,0.0,17.01,0.0
2947,0.0,0.0,24.28,0.0
378,0.0,0.0,16.17,0.0
1560,15.0,0.15,14.92,4.55
3839,10.0,0.1,10.37,2.12
1964,0.0,0.0,17.73,0.0
4743,0.0,0.0,9.97,0.0
349,0.0,0.0,17.5,0.0
2435,30.0,0.3,3.18,1.88
2247,0.0,0.0,10.47,0.0
4467,5.0,0.05,20.49,2.1
1710,0.0,0.0,23.1,0.0
1051,5.0,0.05,11.86,1.21
591,0.0,0.0,19.28,0.0
520,0.0,0.0,21.05,0.0
4504,5.0,0.05,20.16,2.07
4754,5.0,0.05,19.42,1.99
2478,0.0,0.0,21.78,0.0
1084,30.0,0.3,5.75,3.42
3607,0.0,0.0,13.58,0.0
4789,5.0,0.05,25.26,2.59
4520,5.0,0.05,15.25,1.56
1295,0.0,0.0,23.46,0.0
1810,10.0,0.1,14.28,2.92
792,0.0,0.0,19.16,0.0
793,5.0,0.05,16.96,1.74
4319,0.0,0.0,13.08,0.0
1856,0.0,0.0,11.92,0.0
4768,0.0,0.0,11.57,0.0
1981,0.0,0.0,23.41,0.0
3234,5.0,0.05,26.26,2.69
3927,5.0,0.05,14.76,1.51
3401,5.0,0.05,17.35,1.78
3329,0.0,0.0,22.07,0.0
1531,5.0,0.05,18.62,1.91
1411,0.0,0.0,18.64,0.0
4305,0.0,0.0,13.25,0.0
4981,0.0,0.0,14.76,0.0
84,5.0,0.05,14.23,1.46
869,0.0,0.0,18.79,0.0
2351,0.0,0.0,25.84,0.0
21,0.0,0.0,11.44,0.0
3440,0.0,0.0,22.14,0.0
2796,5.0,0.05,12.65,1.3
4583,0.0,0.0,24.0,0.0
1563,0.0,0.0,17.21,0.0
3094,0.0,0.0,23.79,0.0
3156,30.0,0.3,9.21,5.57
974,0.0,0.0,20.03,0.0
1711,0.0,0.0,26.36,0.0
3202,5.0,0.05,15.62,1.6
4000,15.0,0.15,9.95,3.04
4830,0.0,0.0,15.93,0.0
1099,5.0,0.05,12.95,1.33
4261,0.0,0.0,24.14,0.0
2845,0.0,0.0,18.27,0.0
887,10.0,0.1,21.52,4.4
4942,0.0,0.0,17.2,0.0
4850,0.0,0.0,20.29,0.0
4591,10.0,0.1,20.11,4.11
3831,0.0,0.0,9.18,0.0
4412,0.0,0.0,22.41,0.0
516,0.0,0.0,14.07,0.0
4631,0.0,0.0,16.49,0.0
738,0.0,0.0,22.21,0.0
1454,0.0,0.0,21.45,0.0
3990,0.0,0.0,18.76,0.0
4711,0.0,0.0,8.58,0.0
2507,0.0,0.0,13.72,0.0
2995,5.0,0.05,11.08,1.14
2127,5.0,0.05,19.43,1.99
2927,0.0,0.0,20.17,0.0
4756,5.0,0.05,31.45,3.22
907,10.0,0.1,18.93,3.87
3666,0.0,0.0,12.16,0.0
1031,0.0,0.0,21.35,0.0
2508,5.0,0.05,19.03,1.95
2429,5.0,0.05,22.4,2.29
948,30.0,0.3,9.72,5.91
3825,5.0,0.05,16.09,1.65
4086,10.0,0.1,19.58,4.0
716,0.0,0.0,17.46,0.0
4074,5.0,0.05,24.85,2.54
687,0.0,0.0,24.61,0.0
704,0.0,0.0,16.6,0.0
3342,5.0,0.05,20.93,2.15
2354,5.0,0.05,17.94,1.84
2258,25.0,0.25,11.44,5.78
3568,0.0,0.0,5.39,0.0
474,0.0,0.0,24.54,0.0
22,0.0,0.0,24.65,0.0
2753,5.0,0.05,13.2,1.35
886,5.0,0.05,27.43,2.81
2449,5.0,0.05,21.66,2.22
918,5.0,0.05,15.99,1.64
4438,0.0,0.0,21.01,0.0
4677,0.0,0.0,19.19,0.0
2240,0.0,0.0,22.34,0.0
3863,5.0,0.05,16.39,1.68
3396,10.0,0.1,13.06,2.66
1266,10.0,0.1,15.76,3.21
484,5.0,0.05,19.47,2.0
4348,0.0,0.0,12.73,0.0
2964,0.0,0.0,10.36,0.0
1220,0.0,0.0,15.19,0.0
278,0.0,0.0,18.22,0.0
989,5.0,0.05,18.17,1.86
2085,0.0,0.0,21.01,0.0
1246,0.0,0.0,22.71,0.0
2383,0.0,0.0,20.94,0.0
572,0.0,0.0,22.02,0.0
1436,0.0,0.0,22.66,0.0
994,0.0,0.0,26.38,0.0
3468,0.0,0.0,11.97,0.0
3998,5.0,0.05,13.73,1.41
586,0.0,0.0,22.72,0.0
3677,5.0,0.05,13.21,1.35
2515,0.0,0.0,25.23,0.0
1350,0.0,0.0,16.82,0.0
1008,0.0,0.0,13.07,0.0
675,5.0,0.05,15.55,1.59
2413,25.0,0.25,14.01,7.11
2904,5.0,0.05,19.18,1.96
448,0.0,0.0,15.95,0.0
3489,10.0,0.1,13.52,2.76
4905,0.0,0.0,20.88,0.0
3722,10.0,0.1,16.78,3.43
360,0.0,0.0,16.84,0.0
2065,0.0,0.0,27.34,0.0
4460,0.0,0.0,28.27,0.0
3829,5.0,0.05,8.79,0.9
1691,0.0,0.0,16.78,0.0
4337,0.0,0.0,16.45,0.0
1549,5.0,0.05,14.4,1.47
1248,15.0,0.15,14.47,4.42
1986,0.0,0.0,20.8,0.0
295,5.0,0.05,7.61,0.78
1548,0.0,0.0,21.87,0.0
2013,0.0,0.0,22.96,0.0
589,0.0,0.0,22.55,0.0
3330,0.0,0.0,24.26,0.0
2404,0.0,0.0,17.05,0.0
2130,15.0,0.15,16.59,5.07
4399,10.0,0.1,16.33,3.33
2411,0.0,0.0,19.06,0.0
2720,0.0,0.0,9.88,0.0
4565,10.0,0.1,17.44,3.56
426,0.0,0.0,13.76,0.0
2583,5.0,0.05,18.38,1.88
1055,0.0,0.0,16.01,0.0
3985,15.0,0.15,13.07,4.0
4573,0.0,0.0,24.45,0.0
557,0.0,0.0,17.22,0.0
4369,0.0,0.0,12.31,0.0
3957,30.0,0.3,14.58,8.87
4723,5.0,0.05,17.6,1.8
2470,10.0,0.1,19.92,4.07
4721,0.0,0.0,22.43,0.0
356,0.0,0.0,24.05,0.0
1194,5.0,0.05,22.13,2.27
1717,0.0,0.0,24.34,0.0
3417,0.0,0.0,16.85,0.0
2605,0.0,0.0,21.54,0.0
4359,5.0,0.05,19.77,2.03
2829,0.0,0.0,23.72,0.0
1705,0.0,0.0,17.33,0.0
2864,0.0,0.0,17.25,0.0
2619,0.0,0.0,13.78,0.0
2401,5.0,0.05,19.43,1.99
2140,0.0,0.0,24.75,0.0
3240,0.0,0.0,17.54,0.0
2384,0.0,0.0,18.44,0.0
3219,0.0,0.0,26.52,0.0
4193,5.0,0.05,14.98,1.53
1286,5.0,0.05,17.02,1.74
3815,0.0,0.0,27.05,0.0
3859,5.0,0.05,19.56,2.0
4479,0.0,0.0,25.44,0.0
2088,0.0,0.0,10.75,0.0
1890,0.0,0.0,18.15,0.0
4900,0.0,0.0,13.89,0.0
1592,0.0,0.0,18.12,0.0
1347,0.0,0.0,17.24,0.0
4442,0.0,0.0,19.8,0.0
2163,0.0,0.0,18.73,0.0
2397,0.0,0.0,21.62,0.0
3662,0.0,0.0,23.89,0.0
2272,0.0,0.0,20.82,0.0
4501,0.0,0.0,17.13,0.0
3112,0.0,0.0,18.86,0.0
1138,20.0,0.2,13.04,5.3
4594,0.0,0.0,22.28,0.0
973,0.0,0.0,11.99,0.0
796,5.0,0.05,14.01,1.43
3021,0.0,0.0,23.59,0.0
1712,0.0,0.0,10.99,0.0
3388,0.0,0.0,16.81,0.0
37,0.0,0.0,26.19,0.0
454,0.0,0.0,15.44,0.0
914,0.0,0.0,14.95,0.0
4099,0.0,0.0,16.24,0.0
1200,0.0,0.0,19.41,0.0
1275,5.0,0.05,14.35,1.47
2376,0.0,0.0,19.99,0.0
38,0.0,0.0,17.71,0.0
975,0.0,0.0,20.9,0.0
3196,5.0,0.05,22.44,2.3
984,0.0,0.0,27.65,0.0
3923,0.0,0.0,19.14,0.0
4088,5.0,0.05,8.98,0.92
1419,0.0,0.0,27.96,0.0
3333,0.0,0.0,27.41,0.0
1561,5.0,0.05,14.25,1.46
40,0.0,0.0,18.63,0.0
1487,20.0,0.2,15.0,6.08
3902,10.0,0.1,11.93,2.43
170,0.0,0.0,21.94,0.0
1356,15.0,0.15,18.87,5.77
2786,0.0,0.0,31.47,0.0
3651,5.0,0.05,18.48,1.89
4759,0.0,0.0,17.62,0.0
4023,5.0,0.05,16.71,1.71
2683,0.0,0.0,21.61,0.0
4715,5.0,0.05,16.86,1.73
4044,0.0,0.0,23.07,0.0
1641,0.0,0.0,21.21,0.0
1291,5.0,0.05,20.64,2.11
1381,0.0,0.0,17.33,0.0
1934,5.0,0.05,21.15,2.17
580,5.0,0.05,19.78,2.02
4230,0.0,0.0,15.77,0.0
3161,0.0,0.0,23.74,0.0
2031,5.0,0.05,20.14,2.06
893,5.0,0.05,27.25,2.79
4588,0.0,0.0,18.32,0.0
781,5.0,0.05,19.21,1.97
160,20.0,0.2,14.38,5.86
3,0.0,0.0,21.61,0.0
2264,0.0,0.0,16.13,0.0
3217,0.0,0.0,16.99,0.0
2110,0.0,0.0,15.63,0.0
850,0.0,0.0,17.72,0.0
2738,5.0,0.05,20.28,2.08
2467,5.0,0.05,16.44,1.68
4010,0.0,0.0,12.99,0.0
3669,10.0,0.1,10.88,2.22
1597,0.0,0.0,15.85,0.0
1777,0.0,0.0,11.88,0.0
1914,0.0,0.0,23.58,0.0
1044,10.0,0.1,13.99,2.86
4783,0.0,0.0,18.07,0.0
1545,5.0,0.05,27.34,2.8
2737,0.0,0.0,18.28,0.0
3725,5.0,0.05,26.54,2.72
4628,0.0,0.0,25.29,0.0
54,5.0,0.05,17.29,1.77
1797,10.0,0.1,19.57,4.0
3589,0.0,0.0,12.23,0.0
1912,5.0,0.05,17.99,1.84
2307,0.0,0.0,24.51,0.0
2554,5.0,0.05,13.98,1.43
2801,0.0,0.0,19.67,0.0
937,20.0,0.2,16.22,6.59
4439,0.0,0.0,21.36,0.0
825,30.0,0.3,14.48,8.8
4744,0.0,0.0,21.4,0.0
3179,20.0,0.2,16.28,6.61
3402,5.0,0.05,25.83,2.65
1390,0.0,0.0,20.12,0.0
3565,0.0,0.0,16.98,0.0
4887,0.0,0.0,16.65,0.0
885,5.0,0.05,18.79,1.92
4358,5.0,0.05,15.02,1.54
1608,10.0,0.1,18.0,3.68
1595,10.0,0.1,10.52,2.15
772,0.0,0.0,23.24,0.0
2612,0.0,0.0,21.88,0.0
3873,5.0,0.05,11.98,1.23
2274,5.0,0.05,18.73,1.92
1869,5.0,0.05,16.4,1.68
1086,0.0,0.0,19.63,0.0
11,0.0,0.0,22.27,0.0
3847,0.0,0.0,18.14,0.0
1326,0.0,0.0,29.81,0.0
3391,5.0,0.05,15.75,1.61
1464,0.0,0.0,18.75,0.0
807,0.0,0.0,15.08,0.0
3754,5.0,0.05,16.48,1.69
4004,20.0,0.2,14.09,5.73
3790,0.0,0.0,21.99,0.0
2109,5.0,0.05,19.28,1.97
4246,5.0,0.05,19.25,1.97
4967,0.0,0.0,16.13,0.0
2235,0.0,0.0,9.66,0.0
3212,0.0,0.0,14.9,0.0
964,5.0,0.05,19.97,2.05
3416,0.0,0.0,18.88,0.0
3772,5.0,0.05,17.27,1.77
399,5.0,0.05,12.8,1.31
2633,0.0,0.0,17.12,0.0
4862,30.0,0.3,9.48,5.69
2997,5.0,0.05,26.38,2.7
705,0.0,0.0,15.37,0.0
432,0.0,0.0,16.85,0.0
293,0.0,0.0,24.02,0.0
4878,0.0,0.0,19.21,0.0
146,0.0,0.0,17.31,0.0
4156,0.0,0.0,18.44,0.0
2034,5.0,0.05,15.14,1.55
4216,5.0,0.05,33.36,3.42
1166,5.0,0.05,20.52,2.1
3501,0.0,0.0,20.83,0.0
2051,10.0,0.1,21.1,4.31
2625,5.0,0.05,15.28,1.56
4389,0.0,0.0,20.13,0.0
340,0.0,0.0,25.27,0.0
3898,0.0,0.0,25.79,0.0
3691,10.0,0.1,10.95,2.24
2974,0.0,0.0,27.95,0.0
266,0.0,0.0,24.92,0.0
2425,0.0,0.0,12.54,0.0
1263,0.0,0.0,20.94,0.0
1772,0.0,0.0,22.21,0.0
3512,0.0,0.0,19.21,0.0
272,5.0,0.05,15.88,1.62
697,0.0,0.0,21.26,0.0
748,5.0,0.05,16.45,1.69
245,5.0,0.05,30.22,3.1
318,0.0,0.0,19.72,0.0
477,0.0,0.0,25.02,0.0
2033,0.0,0.0,17.89,0.0
958,5.0,0.05,18.32,1.88
3835,5.0,0.05,20.36,2.08
814,0.0,0.0,16.51,0.0
4181,0.0,0.0,14.31,0.0
1915,0.0,0.0,14.83,0.0
4613,0.0,0.0,22.13,0.0
3488,0.0,0.0,15.83,0.0
1298,0.0,0.0,24.41,0.0
4049,0.0,0.0,18.91,0.0
1805,0.0,0.0,23.19,0.0
759,10.0,0.1,18.1,3.7
251,15.0,0.15,11.6,3.54
2462,0.0,0.0,16.27,0.0
546,0.0,0.0,20.05,0.0
3242,5.0,0.05,9.39,0.96
739,5.0,0.05,12.36,1.27
311,0.0,0.0,16.49,0.0
3886,0.0,0.0,16.08,0.0
2942,0.0,0.0,13.99,0.0
1132,0.0,0.0,17.75,0.0
1450,0.0,0.0,24.62,0.0
4930,0.0,0.0,18.66,0.0
16,0.0,0.0,25.47,0.0
3233,20.0,0.2,7.61,3.08
2770,0.0,0.0,20.86,0.0
3469,0.0,0.0,21.19,0.0
921,0.0,0.0,11.76,0.0
3030,10.0,0.1,19.73,4.03
1373,0.0,0.0,16.27,0.0
3588,0.0,0.0,18.9,0.0
2545,0.0,0.0,20.1,0.0
3599,0.0,0.0,13.88,0.0
39,20.0,0.2,11.78,4.79
364,15.0,0.15,9.41,2.87
4111,5.0,0.05,17.2,1.76
183,5.0,0.05,17.89,1.83
3034,0.0,0.0,20.88,0.0
2984,0.0,0.0,18.61,0.0
1195,0.0,0.0,26.29,0.0
2853,5.0,0.05,24.39,2.5
3785,0.0,0.0,15.26,0.0
1122,5.0,0.05,27.85,2.85
2236,5.0,0.05,21.58,2.21
2668,0.0,0.0,18.77,0.0
3718,5.0,0.05,25.47,2.61
3224,5.0,0.05,25.23,2.59
1183,30.0,0.3,4.99,3.0
4194,0.0,0.0,21.08,0.0
4304,0.0,0.0,19.71,0.0
615,0.0,0.0,19.19,0.0
4919,0.0,0.0,17.86,0.0
1467,0.0,0.0,20.19,0.0
402,0.0,0.0,17.86,0.0
